station,date,overround,spread,ours_ll,mkt_ll,ours_brier,mkt_brier,ours_modal,mkt_modal,ours_p_true,mkt_p_true
KDEN,2026-08-01,1.04,0.009999999999999993,1.5639759548850118,0.9186974719047202,0.7952223986129059,0.5300943047337279,0.3042204045619562,0.3990384615384615,0.20930223840120377,0.3990384615384615
KDEN,2026-08-02,1.035,0.011666666666666672,1.2972022643251784,1.0422593521169778,0.6805324304736806,0.6142500408410931,0.2858581035944598,0.4202898550724638,0.27329533254673466,0.3526570048309179
KDEN,2026-08-03,1.03,0.010000000000000005,1.5544056308036025,0.7327563186549911,0.7782865116177204,0.39433499858610616,0.273461734047153,0.48058252427184467,0.21131494441594834,0.48058252427184467
KDEN,2026-08-04,1.0450000000000002,0.011666666666666665,1.6574166151001444,1.7314163393205866,0.8053565459092038,0.8704928916462535,0.28362629169814113,0.3157894736842105,0.1906308173004468,0.1770334928229665
KMIA,2026-05-24,1.03,0.020000000000000007,1.1288034146744035,0.46034171833399856,0.7868588952312425,0.20529738900933164,0.5675611034298153,0.6310679611650486,0.3234200246310005,0.6310679611650486
KMIA,2026-05-25,1.0199999999999998,0.010000000000000004,0.5664068641807463,1.143732723948579,0.298576737633613,0.8427047289504038,0.5675611034298153,0.6127450980392158,0.5675611034298153,0.31862745098039225
KMIA,2026-05-26,1.05,0.010000000000000002,0.5664068641807463,0.35667494393873245,0.298576737633613,0.13727891156462588,0.5675611034298153,0.7,0.5675611034298153,0.7
KMIA,2026-05-27,1.055,0.015000000000000005,1.1288034146744035,0.5235443961737654,0.7868588952312425,0.28745985040767286,0.5675611034298153,0.5924170616113744,0.3234200246310005,0.5924170616113744
KMIA,2026-05-28,1.015,0.014999999999999994,1.2785071145289264,2.1777117631126375,0.887660414653823,1.1539226867917205,0.5973047613520603,0.49753694581280794,0.278452688285539,0.11330049261083745
KMIA,2026-05-29,1.03,0.016666666666666673,2.4844670386608274,2.6888188391743224,1.143344266138465,1.2419643698746345,0.4257370397315424,0.5097087378640777,0.08336997564752546,0.0679611650485437
KMIA,2026-05-30,1.0299999999999998,0.023333333333333334,0.8539334009325245,1.6902900090631952,0.45708325073422595,0.9131869167687813,0.4257370397315424,0.37378640776699035,0.4257370397315424,0.18446601941747576
KMIA,2026-05-31,1.015,0.015000000000000008,3.443517645340082,3.115981401705568,1.2452983578160985,1.220315950399185,0.4377435611930753,0.38916256157635476,0.03195209128599097,0.04433497536945813
KMIA,2026-06-01,1.0,0.013333333333333334,3.443517645340082,1.5847452998437288,1.2452983578160985,0.89055,0.4377435611930753,0.375,0.03195209128599097,0.20500000000000002
KMIA,2026-06-02,1.025,0.01166666666666667,3.443517645340082,0.7691330875378672,1.2452983578160985,0.4377394408090423,0.4377435611930753,0.4634146341463415,0.03195209128599097,0.4634146341463415
KMIA,2026-06-03,0.9600000000000001,0.013333333333333327,1.1545164706066895,1.114360645636249,0.6781375035585921,0.6564127604166666,0.4257370397315424,0.421875,0.3152099133193593,0.328125
KMIA,2026-06-04,1.03,0.010000000000000007,2.3099291810791542,1.5666760530960187,1.2459910272059955,0.8579036666980865,0.5973047613520603,0.3640776699029126,0.09926828138328225,0.2087378640776699
KMIA,2026-06-05,1.085,0.03833333333333332,1.1288034146744035,0.6349652251772097,0.7868588952312425,0.311537726432925,0.5675611034298153,0.5299539170506912,0.3234200246310005,0.5299539170506912
KMIA,2026-06-06,1.01,0.013333333333333336,0.5153278078173189,0.41791856917945097,0.2499180672684394,0.17091461621409662,0.5973047613520603,0.6584158415841584,0.5973047613520603,0.6584158415841584
KMIA,2026-06-07,1.045,0.015000000000000005,0.5153278078173189,0.5301498965923934,0.2499180672684394,0.2380897873217188,0.5973047613520603,0.5885167464114833,0.5973047613520603,0.5885167464114833
KMIA,2026-06-08,1.0199999999999998,0.010000000000000004,0.5153278078173189,0.3836460607135244,0.2499180672684394,0.1662341407151095,0.5973047613520603,0.681372549019608,0.5973047613520603,0.681372549019608
KMIA,2026-06-09,1.045,0.015,0.5153278078173189,0.5801603171670549,0.2499180672684394,0.2847920148348252,0.5973047613520603,0.5598086124401914,0.5973047613520603,0.5598086124401914
KMIA,2026-06-10,1.065,0.011666666666666664,0.8539334009325245,0.7661723155748352,0.45708325073422595,0.48552976702153444,0.4257370397315424,0.4647887323943662,0.4257370397315424,0.4647887323943662
KMIA,2026-06-11,0.955,0.015000000000000001,0.5153278078173189,0.4647816852645839,0.2499180672684394,0.19643101888654368,0.5973047613520603,0.6282722513089005,0.5973047613520603,0.6282722513089005
KMIA,2026-06-12,1.0199999999999998,0.010000000000000004,0.5153278078173189,0.5731878654809661,0.2499180672684394,0.30310457516339867,0.5973047613520603,0.5637254901960785,0.5973047613520603,0.5637254901960785
KMIA,2026-06-13,1.0250000000000001,0.015000000000000006,0.5153278078173189,0.6980371658541372,0.2499180672684394,0.38681737061273047,0.5973047613520603,0.49756097560975604,0.5973047613520603,0.49756097560975604
KMIA,2026-06-14,0.9899999999999999,0.01,2.3099291810791542,1.7329189692051215,1.2459910272059955,1.0863687378838893,0.5973047613520603,0.6111111111111112,0.09926828138328225,0.17676767676767677
KMIA,2026-06-15,1.0199999999999998,0.009999999999999997,5.186761193961845,2.0992441689760155,1.4333474245313365,1.1143310265282584,0.5973047613520603,0.4558823529411765,0.0055900827206119,0.12254901960784316
KMIA,2026-06-16,1.0,0.020000000000000004,2.3099291810791542,0.9288695140810151,1.2459910272059955,0.5683,0.5973047613520603,0.435,0.09926828138328225,0.395
KMIA,2026-06-17,1.0350000000000001,0.014999999999999998,0.5153278078173189,0.8001193001121134,0.2499180672684394,0.4442577423043713,0.5973047613520603,0.44927536231884047,0.5973047613520603,0.44927536231884047
KMIA,2026-06-18,0.9900000000000001,0.009999999999999986,0.5153278078173189,0.3682861048664103,0.2499180672684394,0.13544536271808996,0.5973047613520603,0.6919191919191919,0.5973047613520603,0.6919191919191919
KMIA,2026-06-19,1.055,0.014999999999999984,1.2785071145289264,1.501710531766008,0.8876222134014823,1.0242357539138833,0.5973047613520603,0.6398104265402844,0.278452688285539,0.22274881516587677
KMIA,2026-06-20,0.925,0.011666666666666667,0.5153278078173189,0.36054342071665274,0.2499180672684394,0.12610664718772827,0.5973047613520603,0.6972972972972973,0.5973047613520603,0.6972972972972973
KMIA,2026-06-21,1.05,0.013333333333333336,1.1288034146744035,1.2039728043259361,0.7869212746319888,0.7700226757369615,0.5675611034298153,0.5095238095238095,0.3234200246310005,0.3
KMIA,2026-06-22,1.01,0.02,1.1288034146744035,0.5460937626034487,0.7868588952312425,0.26458190373492796,0.5675611034298153,0.5792079207920792,0.3234200246310005,0.5792079207920792
KMIA,2026-06-23,1.035,0.01833333333333333,1.9093238191305149,1.158331523369732,1.013723118272806,0.8062731919064622,0.4257370397315424,0.5748792270531401,0.148180549580355,0.3140096618357488
KMIA,2026-06-24,1.015,0.015,0.8539334009325245,0.4929244134367504,0.45861013797043104,0.23523987478463443,0.4257370397315424,0.6108374384236454,0.4257370397315424,0.6108374384236454
KMIA,2026-06-25,1.0299999999999998,0.010000000000000004,0.8261220167922557,0.5156918134171635,0.4337154180019298,0.26519935903478176,0.4377435611930753,0.5970873786407768,0.4377435611930753,0.5970873786407768
KMIA,2026-06-26,1.0,0.009999999999999993,0.8261220167922557,0.43850496218636453,0.4337154180019298,0.20875,0.4377435611930753,0.645,0.4377435611930753,0.645
KMIA,2026-06-27,1.0599999999999998,0.010000000000000004,0.8261220167922557,0.4967738703103401,0.4337154180019298,0.24061053755784967,0.4377435611930753,0.608490566037736,0.4377435611930753,0.608490566037736
KMIA,2026-06-28,1.06,0.01333333333333331,0.5153278078173189,0.629198455959672,0.2499180672684394,0.3711285154859381,0.5973047613520603,0.5330188679245282,0.5973047613520603,0.5330188679245282
KMIA,2026-06-29,1.0599999999999998,0.010000000000000005,0.5664068641807463,0.39374164441210496,0.2986391170343593,0.15552687789248837,0.5675611034298153,0.6745283018867926,0.5675611034298153,0.6745283018867926
KMIA,2026-06-30,1.025,0.01166666666666667,1.2339216697738369,0.5355182363563621,0.7375428495933944,0.27807257584770967,0.4377435611930753,0.5853658536585367,0.2911485474344871,0.5853658536585367
KMIA,2026-07-01,1.055,0.01166666666666667,0.8539334009325245,0.5396737781036489,0.45861013797043104,0.27546551065789177,0.4257370397315424,0.5829383886255924,0.4257370397315424,0.5829383886255924
KMIA,2026-07-02,1.015,0.015000000000000005,1.7903001036728627,1.3619622604603598,0.9753823967389783,0.8617049673614988,0.4377435611930753,0.5270935960591134,0.1669100718245511,0.2561576354679803
KMIA,2026-07-03,1.0499999999999998,0.013333333333333341,1.2339216697738369,1.0704414117014132,0.7269054455191063,0.7408616780045351,0.4377435611930753,0.5523809523809524,0.2911485474344871,0.3428571428571429
KMIA,2026-07-04,1.01,0.02000000000000001,0.8261220167922557,0.6543073472436813,0.4337154180019298,0.37564944613273205,0.4377435611930753,0.5198019801980198,0.4377435611930753,0.5198019801980198
KMIA,2026-07-05,1.015,0.01166666666666667,1.7903001036728627,1.1085133596508212,0.9753823967389783,0.7232400689169842,0.4377435611930753,0.5123152709359606,0.1669100718245511,0.3300492610837439
KMIA,2026-07-06,1.0499999999999998,0.01666666666666666,1.1545164706066895,1.3958638121360412,0.6796643907947973,0.8705668934240363,0.4257370397315424,0.5285714285714286,0.3152099133193593,0.24761904761904768
KMIA,2026-07-07,1.07,0.013333333333333338,0.8261220167922557,0.5701854694251106,0.4337154180019298,0.28500305703554907,0.4377435611930753,0.5654205607476634,0.4377435611930753,0.5654205607476634
KMIA,2026-07-08,1.01,0.013333333333333334,1.2785071145289264,1.4796263009121098,0.8876222134014823,1.0438192334084895,0.5973047613520603,0.6633663366336634,0.278452688285539,0.2277227722772277
KMIA,2026-07-09,1.055,0.01166666666666667,1.2785071145289264,0.5811735090104018,0.8876222134014823,0.319265065923946,0.5973047613520603,0.5592417061611374,0.278452688285539,0.5592417061611374
KMIA,2026-07-10,1.045,0.011666666666666667,0.8261220167922557,1.0248461384285004,0.4337154180019298,0.7269980082873561,0.4377435611930753,0.5598086124401914,0.4377435611930753,0.35885167464114837
KMIA,2026-07-11,1.0299999999999998,0.01,1.2339216697738369,1.4777285670795224,0.7269054455191063,0.9911867282495996,0.4377435611930753,0.6165048543689322,0.2911485474344871,0.22815533980582528
KMIA,2026-07-12,1.05,0.016666666666666673,0.8539334009325245,0.8584711609853288,0.45861013797043104,0.5500226757369614,0.4257370397315424,0.4619047619047619,0.4257370397315424,0.4238095238095238
KMIA,2026-07-13,1.04,0.013333333333333317,4.005319093752001,1.226664215528007,1.4092002321317518,0.802699704142012,0.5973047613520603,0.5384615384615385,0.018218474929547583,0.2932692307692307
KMIA,2026-07-14,1.0299999999999998,0.013333333333333329,0.5664068641807463,0.8060875917405407,0.2986391170343593,0.5345461400697522,0.5675611034298153,0.4757281553398059,0.5675611034298153,0.44660194174757284
KMIA,2026-07-15,1.0,0.01333333333333332,0.5664068641807463,0.5621189181535411,0.2986391170343593,0.2874999999999999,0.5675611034298153,0.5700000000000001,0.5675611034298153,0.5700000000000001
KMIA,2026-07-16,1.01,0.009999999999999995,0.8261220167922557,1.2652164295666546,0.4443528220762179,0.8010489167728653,0.4377435611930753,0.5198019801980198,0.4377435611930753,0.2821782178217822
KMIA,2026-07-17,1.02,0.013333333333333341,0.8539334009325245,0.9486721413771949,0.45861013797043104,0.5287389465590158,0.4257370397315424,0.3872549019607843,0.4257370397315424,0.3872549019607843
KMIA,2026-07-18,1.045,0.011666666666666664,1.2785071145289264,0.9603076172909293,0.8876222134014823,0.612760696870493,0.5973047613520603,0.4736842105263158,0.278452688285539,0.38277511961722493
KMIA,2026-07-19,1.015,0.011666666666666672,2.5238807171883377,1.816698417575307,1.2734653821996775,1.1043218714358516,0.5675611034298153,0.6059113300492611,0.08014797084715612,0.16256157635467983
KMIA,2026-07-20,1.015,0.011666666666666672,0.5153278078173189,0.8245696093096473,0.2499180672684394,0.5217306898978379,0.5973047613520603,0.4482758620689656,0.5973047613520603,0.4384236453201971
KMIA,2026-07-21,1.0050000000000001,0.014999999999999998,1.2785071145289264,0.908855753386637,0.8876222134014823,0.6360238607955249,0.5973047613520603,0.5273631840796019,0.278452688285539,0.40298507462686567
KMIA,2026-07-22,1.0599999999999998,0.010000000000000002,0.5664068641807463,0.4967738703103401,0.2986391170343593,0.24167853328586678,0.5675611034298153,0.608490566037736,0.5675611034298153,0.608490566037736
KMIA,2026-07-23,1.0549999999999997,0.011666666666666665,0.5664068641807463,0.40309824309789805,0.2986391170343593,0.1634284944183643,0.5675611034298153,0.6682464454976305,0.5675611034298153,0.6682464454976305
KMIA,2026-07-24,1.0199999999999998,0.01,1.1545164706066895,1.4679723921341576,0.6796643907947973,0.9561226451364859,0.4257370397315424,0.5833333333333334,0.3152099133193593,0.23039215686274514
KMIA,2026-07-25,0.9850000000000001,0.018333333333333337,0.5664068641807463,0.5125191042723239,0.2986391170343593,0.22489628694375025,0.5675611034298153,0.598984771573604,0.5675611034298153,0.598984771573604
KMIA,2026-07-26,1.03,0.01333333333333332,1.1545164706066895,0.9211569215253278,0.6796643907947973,0.5331322462060514,0.4257370397315424,0.3980582524271845,0.3152099133193593,0.3980582524271845
KMIA,2026-07-27,1.005,0.014999999999999998,0.8261220167922557,0.9088557533866368,0.4337154180019298,0.4981064825128091,0.4377435611930753,0.4029850746268657,0.4377435611930753,0.4029850746268657
KMIA,2026-07-28,1.025,0.015,1.2339216697738369,1.410986973710262,0.7269054455191063,0.7998572278405712,0.4377435611930753,0.42439024390243907,0.2911485474344871,0.24390243902439027
KMIA,2026-07-29,1.0299999999999998,0.013333333333333329,0.8261220167922557,0.5487526756780515,0.4337154180019298,0.24804411348854744,0.4377435611930753,0.5776699029126214,0.4377435611930753,0.5776699029126214
KMIA,2026-07-30,1.005,0.01166666666666667,1.1545164706066895,0.9858167945227653,0.6796643907947973,0.6398851513576397,0.4257370397315424,0.4875621890547264,0.3152099133193593,0.373134328358209
KMIA,2026-07-31,1.0499999999999998,0.009999999999999997,1.2775411571434074,0.7319870138762091,0.6865637456324454,0.3858049886621315,0.33439788953243027,0.480952380952381,0.27872179166658073,0.480952380952381
KMIA,2026-08-01,1.0599999999999998,0.010000000000000002,1.0786547079170985,0.8027093830714714,0.5855263263675045,0.45812566749732997,0.34005268825665097,0.4481132075471699,0.34005268825665097,0.4481132075471699
KMIA,2026-08-02,1.05,0.01666666666666668,1.0954237089983536,1.0296194171811581,0.5688772210932682,0.6711564625850339,0.33439788953243027,0.5,0.33439788953243027,0.35714285714285715
KMIA,2026-08-03,1.0250000000000001,0.011666666666666664,1.0786547079170985,0.7586617876705721,0.5579026613156571,0.39057703747769185,0.34005268825665097,0.4682926829268292,0.34005268825665097,0.4682926829268292
KMIA,2026-08-04,0.9899999999999999,0.01333333333333332,1.2775411571434074,1.0397717886451763,0.6865637456324454,0.6564636261605957,0.33439788953243027,0.47474747474747475,0.27872179166658073,0.35353535353535354
KNYC,2026-05-24,0.995,0.011666666666666667,1.0381971680224018,0.17531101230773732,0.5817584061525884,0.040201005025125636,0.35409247610714345,0.8391959798994975,0.35409247610714345,0.8391959798994975
KNYC,2026-05-25,1.0150000000000001,0.015,1.5420078889210629,0.9311793443679058,0.7699956026494987,0.5225072192967555,0.2669335467497432,0.3940886699507389,0.21395107985079034,0.3940886699507389
KNYC,2026-05-26,1.05,0.013333333333333341,1.3207555401375306,0.7419373447293773,0.6640306688515931,0.38122448979591833,0.2669335467497432,0.47619047619047616,0.2669335467497432,0.47619047619047616
KNYC,2026-05-27,1.045,0.018333333333333326,1.5420078889210629,1.8458266904983307,0.8242770454694974,1.045031020352098,0.34805518843240346,0.430622009569378,0.21395107985079034,0.15789473684210528
KNYC,2026-05-28,1.0699999999999998,0.023333333333333317,1.0381971680224018,0.6385881963095109,0.5817584061525884,0.3740938073194166,0.35409247610714345,0.5280373831775701,0.35409247610714345,0.5280373831775701
KNYC,2026-05-29,1.02,0.013333333333333341,1.198329654349767,0.9743145719905326,0.7360884694712098,0.6683487120338332,0.4534755420401175,0.5245098039215687,0.30169773076213496,0.37745098039215685
KNYC,2026-05-30,0.995,0.011666666666666667,2.031931538056543,0.08381867188307147,1.4296606348870116,0.01020176258175299,0.8205000333293492,0.9195979899497487,0.13108208642941488,0.9195979899497487
KNYC,2026-05-31,1.005,0.014999999999999998,1.433721952500469,0.6881843912178162,0.7565260184404169,0.3346451820499492,0.3371459233756525,0.5024875621890548,0.2384198813126015,0.5024875621890548
KNYC,2026-06-01,1.05,0.009999999999999993,1.433721952500469,0.9526583760450299,0.7581596179315336,0.6103854875283448,0.3371459233756525,0.4714285714285714,0.2384198813126015,0.38571428571428573
KNYC,2026-06-02,0.9550000000000001,0.011666666666666672,0.9209206010699634,0.44008907267421243,0.5133677112739428,0.20021380992845592,0.3981523328507861,0.643979057591623,0.3981523328507861,0.643979057591623
KNYC,2026-06-03,1.0299999999999998,0.01,1.2204552173310337,0.5657022339918248,0.6528158199335488,0.2655763973984353,0.31318067980630543,0.5679611650485438,0.295095803619959,0.5679611650485438
KNYC,2026-06-04,1.0499999999999998,0.013333333333333336,0.7908139424356209,0.8584711609853286,0.4053647181506414,0.485578231292517,0.4534755420401175,0.4238095238095239,0.4534755420401175,0.4238095238095239
KNYC,2026-06-05,1.065,0.014999999999999987,3.065282776595339,2.8763855159214247,1.2357179479645786,1.2914545174017502,0.4534755420401175,0.5258215962441315,0.046640651115015225,0.05633802816901409
KNYC,2026-06-06,1.04,0.016666666666666666,3.80979959977387,2.504324735645102,1.2295300417652395,1.2362703402366866,0.3371459233756525,0.5240384615384616,0.02215261790187659,0.08173076923076922
KNYC,2026-06-07,0.9550000000000001,0.01166666666666667,0.3692705082281165,0.10477895123317689,0.1462143497451572,0.016172802280639248,0.691238399482796,0.900523560209424,0.691238399482796,0.900523560209424
KNYC,2026-06-08,1.0599999999999998,0.016666666666666673,1.877221986205121,1.1821990047763753,0.9369782421380985,0.7196066215735138,0.31318067980630543,0.4575471698113208,0.1530145925176841,0.3066037735849057
KNYC,2026-06-09,1.0550000000000002,0.018333333333333323,2.4499563350826,0.6513777676836504,1.0607710718976937,0.355697311381146,0.3371459233756525,0.5213270142180094,0.08629735458396309,0.5213270142180094
KNYC,2026-06-10,1.085,0.011666666666666665,1.3207555401375306,1.2855527913183589,0.7183121116715917,0.7133300770880674,0.34805518843240346,0.3732718894009217,0.2669335467497432,0.2764976958525346
KNYC,2026-06-11,1.0699999999999998,0.010000000000000005,1.877221986205121,3.168751437685632,0.9369782421380985,1.232378373657088,0.31318067980630543,0.4252336448598132,0.1530145925176841,0.042056074766355145
KNYC,2026-06-12,1.06,0.01333333333333333,2.4499563350826,1.5953861589784502,1.0607710718976937,0.9135813456746171,0.3371459233756525,0.45283018867924524,0.08629735458396309,0.20283018867924527
KNYC,2026-06-13,1.01,0.016666666666666656,2.1569915371907062,1.1973938332278935,1.0036541909676528,0.819282423291834,0.3371459233756525,0.5693069306930693,0.11567259479454196,0.30198019801980197
KNYC,2026-06-14,1.045,0.015000000000000006,1.160975003210368,0.747214401830221,0.6052482825732004,0.38854421831002034,0.31318067980630543,0.4736842105263158,0.31318067980630543,0.4736842105263158
KNYC,2026-06-15,1.01,0.02000000000000001,1.5501150792094163,0.9907795838648943,0.8244171028701659,0.6628271738064896,0.31318067980630543,0.5099009900990099,0.21222354990308473,0.3712871287128713
KNYC,2026-06-16,1.0699999999999998,0.01333333333333333,1.877221986205121,1.1174807729724925,0.9255804571504431,0.7068739627915102,0.31318067980630543,0.48598130841121506,0.1530145925176841,0.3271028037383178
KNYC,2026-06-17,1.045,0.014999999999999994,1.2204552173310337,1.6046646336814425,0.6414180349458933,0.9351434262036125,0.31318067980630543,0.44976076555023925,0.295095803619959,0.20095693779904308
KNYC,2026-06-18,1.04,0.013333333333333317,1.8316244415292013,1.2944868118667678,0.8916229814123587,0.7266549556213018,0.2547451439212148,0.3894230769230769,0.16015319684975932,0.27403846153846156
KNYC,2026-06-19,1.075,0.024999999999999994,1.160975003210368,1.1511303229515562,0.6225028430637243,0.674916170903191,0.31318067980630543,0.4232558139534884,0.31318067980630543,0.31627906976744186
KNYC,2026-06-20,1.025,0.011666666666666672,1.198329654349767,0.5523253546727434,0.7360884694712098,0.32928019036287925,0.4534755420401175,0.575609756097561,0.30169773076213496,0.575609756097561
KNYC,2026-06-21,1.01,0.013333333333333336,0.7908139424356209,1.1035750780102387,0.40567122261410477,0.7081168512890892,0.4534755420401175,0.4900990099009901,0.4534755420401175,0.3316831683168317
KNYC,2026-06-22,1.085,0.011666666666666667,3.107244294845746,2.3353749158170363,1.1535593633208756,1.1081144216271315,0.31318067980630543,0.4470046082949309,0.044724031926295565,0.09677419354838711
KNYC,2026-06-23,1.02,0.010000000000000004,0.4277953654730349,0.0763729787845741,0.17135499598687548,0.007641291810841995,0.6519448115675965,0.926470588235294,0.6519448115675965,0.926470588235294
KNYC,2026-06-24,1.0499999999999998,0.010000000000000004,1.0872394353008603,0.6021754023542185,0.6156515116155703,0.3627664399092971,0.35409247610714345,0.5476190476190477,0.3371459233756525,0.5476190476190477
KNYC,2026-06-25,1.065,0.018333333333333344,1.2204552173310337,1.391000252157303,0.6414180349458933,0.8959421631510501,0.31318067980630543,0.5539906103286385,0.295095803619959,0.24882629107981225
KNYC,2026-06-26,1.04,0.01,2.778578579261496,3.7281001672672174,1.0703115539407206,1.2518028846153846,0.2669335467497432,0.35096153846153844,0.06212675290048077,0.02403846153846154
KNYC,2026-06-27,1.025,0.014999999999999994,1.7155231514348517,0.8803587226480917,0.8485301574807125,0.5265437239738251,0.33044697255692396,0.41463414634146345,0.17986959705700944,0.41463414634146345
KNYC,2026-06-28,1.04,0.013333333333333327,1.3207555401375306,0.7424182295667281,0.6606979662421958,0.4017196745562131,0.2669335467497432,0.47596153846153844,0.2669335467497432,0.47596153846153844
KNYC,2026-06-29,1.0599999999999998,0.01999999999999999,1.7175802567326461,1.4053425560905848,0.884007493832165,0.8970274118903525,0.31318067980630543,0.5471698113207548,0.17949996667065082,0.24528301886792458
KNYC,2026-06-30,1.0399999999999998,0.016666666666666673,1.433721952500469,0.993732657847634,0.7969955149437897,0.6317492603550297,0.3371459233756525,0.47115384615384626,0.2384198813126015,0.37019230769230776
KNYC,2026-07-01,1.065,0.018333333333333344,1.877221986205121,1.08462604669337,0.9255804571504431,0.6386739844387137,0.31318067980630543,0.4131455399061033,0.1530145925176841,0.3380281690140845
KNYC,2026-07-02,1.015,0.018333333333333326,1.877221986205121,1.036539860025732,0.9255804571504431,0.6415588827683274,0.31318067980630543,0.4482758620689655,0.1530145925176841,0.35467980295566504
KNYC,2026-07-03,1.065,0.011666666666666672,1.877221986205121,1.1565995463184588,0.9255804571504431,0.742357116092486,0.31318067980630543,0.5070422535211269,0.1530145925176841,0.3145539906103287
KNYC,2026-07-04,1.0399999999999998,0.010000000000000004,0.3692705082281165,0.1390410484354921,0.14621434974515726,0.025841346153846128,0.691238399482796,0.8701923076923078,0.691238399482796,0.8701923076923078
KNYC,2026-07-05,1.0550000000000002,0.011666666666666664,0.6611875444894445,0.4102157108667624,0.3053276556689832,0.18773163226342637,0.5162379148412146,0.6635071090047392,0.5162379148412146,0.6635071090047392
KNYC,2026-07-06,1.04,0.010000000000000004,0.4277953654730349,0.16138834712748887,0.17135499598687548,0.03693602071005918,0.6519448115675965,0.8509615384615384,0.6519448115675965,0.8509615384615384
KNYC,2026-07-07,1.03,0.010000000000000002,0.6542866855020427,0.10752034371125621,0.31571111831213955,0.01729663493260438,0.5198127203231924,0.8980582524271845,0.5198127203231924,0.8980582524271845
KNYC,2026-07-08,0.93,0.009999999999999997,0.7335790851818099,2.6607973162516645,0.36621361349680176,1.1878251821019772,0.48018727967680763,0.43548387096774194,0.48018727967680763,0.06989247311827956
KNYC,2026-07-09,1.06,0.01,1.327770480213756,1.279048830766293,0.6905718960487578,0.7863563545745815,0.2650675764019776,0.47641509433962265,0.2650675764019776,0.2783018867924528
KNYC,2026-07-10,1.045,0.011666666666666672,1.0381971680224018,0.6695054175029046,0.5817584061525884,0.356493670016712,0.35409247610714345,0.5119617224880384,0.35409247610714345,0.5119617224880384
KNYC,2026-07-11,1.03,0.009999999999999995,1.3207555401375306,0.7952766756363252,0.7359729680276584,0.4369403336789518,0.38501126481785336,0.4514563106796116,0.2669335467497432,0.4514563106796116
KNYC,2026-07-12,1.025,0.015000000000000005,1.2204552173310337,1.1333552371119824,0.6586725954364171,0.699535990481856,0.31318067980630543,0.4634146341463415,0.295095803619959,0.3219512195121952
KNYC,2026-07-13,1.05,0.01,1.160975003210368,0.6375773294051346,0.6052482825732004,0.3194104308390023,0.31318067980630543,0.5285714285714286,0.31318067980630543,0.5285714285714286
KNYC,2026-07-14,1.035,0.011666666666666672,3.107244294845746,3.386808644210056,1.1535593633208756,1.287964713295526,0.31318067980630543,0.463768115942029,0.044724031926295565,0.03381642512077295
KNYC,2026-07-15,1.0599999999999998,0.009999999999999997,2.1569915371907062,0.7414657578307529,1.0036541909676528,0.4342737629049484,0.3371459233756525,0.4764150943396227,0.11567259479454196,0.4764150943396227
KNYC,2026-07-16,1.0550000000000002,0.011666666666666664,3.5276031291698406,1.4600378353654402,1.1746153006444622,0.7997124952269717,0.3371459233756525,0.3317535545023696,0.029375240210578864,0.23222748815165872
KNYC,2026-07-17,1.0350000000000001,0.015000000000000005,1.877221986205121,1.0019854529790382,0.9369782421380985,0.5329412588391794,0.31318067980630543,0.36714975845410625,0.1530145925176841,0.36714975845410625
KNYC,2026-07-18,1.08,0.013333333333333327,1.7657398255307581,1.5251308059741067,0.8557773924169534,0.88215877914952,0.2669335467497432,0.4212962962962962,0.17106018496706302,0.21759259259259256
KNYC,2026-07-19,1.04,0.01333333333333333,1.327770480213756,1.1786549963416462,0.6905718960487578,0.6935096153846153,0.2650675764019776,0.38461538461538464,0.2650675764019776,0.3076923076923077
KNYC,2026-07-20,1.045,0.011666666666666659,1.4053271043437747,0.8425245816345459,0.700196248637119,0.48675625558022945,0.2547451439212148,0.430622009569378,0.24528680894831056,0.430622009569378
KNYC,2026-07-21,1.025,0.011666666666666652,1.2204552173310337,2.1875157632092583,0.6586725954364171,1.184152290303391,0.31318067980630543,0.551219512195122,0.295095803619959,0.11219512195121951
KNYC,2026-07-22,1.045,0.015000000000000005,1.2204552173310337,0.8425245816345459,0.7915478259924047,0.4657402531993315,0.5254042297093902,0.430622009569378,0.295095803619959,0.430622009569378
KNYC,2026-07-23,1.0499999999999998,0.009999999999999995,1.160975003210368,0.7932306391169277,0.6225028430637243,0.45927437641723357,0.31318067980630543,0.45238095238095244,0.31318067980630543,0.45238095238095244
KNYC,2026-07-24,1.05,0.010000000000000004,1.2204552173310337,1.1727202608218315,0.6586725954364171,0.7700226757369615,0.31318067980630543,0.5285714285714286,0.295095803619959,0.30952380952380953
KNYC,2026-07-25,1.03,0.013333333333333338,0.9209206010699634,0.7739992771890404,0.5180637785231952,0.44726175888396646,0.3981523328507861,0.4611650485436893,0.3981523328507861,0.4611650485436893
KNYC,2026-07-26,1.065,0.011666666666666672,1.5463641175551819,3.7518542532753245,0.8089572062935677,1.3857920606581586,0.3371459233756525,0.5023474178403756,0.21302108713158452,0.02347417840375587
KNYC,2026-07-27,1.0050000000000001,0.011666666666666667,1.2204552173310337,1.0128454669106848,0.6586725954364171,0.6307764659290611,0.31318067980630543,0.45273631840796014,0.295095803619959,0.36318407960199
KNYC,2026-07-28,1.055,0.011666666666666672,1.2204552173310337,0.8745213189978599,0.6586725954364171,0.4655331192021742,0.31318067980630543,0.4170616113744076,0.295095803619959,0.4170616113744076
